datetime,open,high,low,close,volume,iv,oi,spot,strike
2026-03-18 09:15:00,375.0,377.65,321.6,365.15,5309785,17.098108,330525,23664.3,23450.0
2026-03-18 10:15:00,366.45,383.0,322.9,345.5,3302650,17.046446,3047915,23785.3,23600.0
2026-03-18 11:15:00,380.55,382.6,331.0,334.9,3998150,16.545294,2933840,23779.2,23600.0
2026-03-18 12:15:00,336.1,377.0,322.1,348.75,2662985,16.449225,3030950,23802.4,23600.0
2026-03-18 13:15:00,349.0,370.15,317.1,348.0,2724995,15.487673,2718820,23817.5,23600.0
2026-03-18 14:15:00,347.9,379.0,317.65,331.9,3603405,15.677094,2395510,23792.55,23600.0
2026-03-18 15:15:00,330.4,358.3,316.1,340.95,486070,15.177245,308490,23764.1,23550.0
2026-03-19 09:15:00,360.7,382.15,310.75,344.0,1744795,19.138238,152685,23236.65,23050.0
2026-03-19 10:15:00,342.8,384.75,325.85,371.0,1553955,19.660954,1247805,23220.95,23000.0
2026-03-19 11:15:00,368.8,373.2,331.2,358.95,580450,18.878071,213720,23265.5,23050.0
2026-03-19 12:15:00,357.65,385.6,316.8,350.7,743080,19.225063,1362920,23200.25,23000.0
2026-03-19 13:15:00,351.6,380.6,335.7,361.8,1862185,19.775924,252135,23111.3,22900.0
2026-03-19 14:15:00,328.25,414.5,326.3,388.9,1130675,24.189396,314535,22987.25,22800.0
2026-03-19 15:15:00,386.75,420.5,361.7,388.9,440180,24.066641,374075,23087.85,22900.0
2026-03-20 09:15:00,325.2,402.45,309.0,368.1,5063435,23.676726,598455,23243.65,23050.0
2026-03-20 10:15:00,367.85,398.15,341.25,356.7,3219190,22.857113,1421160,23289.15,23100.0
2026-03-20 11:15:00,356.45,391.0,335.85,352.45,2498730,23.005981,532285,23233.05,23050.0
2026-03-20 12:15:00,385.55,395.75,342.45,363.0,2970760,24.357217,511745,23231.5,23050.0
2026-03-20 13:15:00,361.2,393.25,343.0,370.1,2481375,24.092829,2806375,23199.15,23000.0
2026-03-20 14:15:00,369.0,401.6,316.4,367.8,2240940,23.541371,323895,23106.85,22900.0
2026-03-20 15:15:00,366.45,390.85,330.1,330.1,334945,20.99462,264355,23134.65,22950.0
2026-03-23 09:15:00,450.0,450.05,302.8,367.5,3720600,41.467173,75660,22572.3,22350.0
2026-03-23 10:15:00,368.85,371.25,312.6,345.0,1382160,39.977329,136305,22554.75,22350.0
2026-03-23 11:15:00,345.05,366.25,319.8,327.7,833105,39.692648,132340,22535.35,22350.0
2026-03-23 12:15:00,325.55,373.9,315.95,349.0,1408615,44.165735,570310,22489.1,22300.0
2026-03-23 13:15:00,347.7,370.5,307.1,343.25,3206710,39.646521,610675,22618.7,22400.0
2026-03-23 14:15:00,343.25,363.45,277.95,335.0,3949465,40.119796,280605,22509.25,22300.0
2026-03-23 15:15:00,332.65,335.0,306.25,315.25,433160,38.463297,239850,22492.65,22300.0
2026-03-24 09:15:00,201.0,297.8,201.0,232.95,13927160,28.899608,2410980,22708.1,22500.0
2026-03-24 10:15:00,234.05,257.8,183.45,221.35,8534305,28.675503,2333565,22698.25,22500.0
2026-03-24 11:15:00,223.85,253.5,172.85,220.2,13726960,22.129757,611715,22761.45,22550.0
2026-03-24 12:15:00,219.0,279.35,135.9,209.55,37146980,28.86816,4238910,22990.5,22800.0
2026-03-24 13:15:00,257.55,258.0,158.95,193.75,20770555,0.0,3210285,22992.35,22800.0
2026-03-24 14:15:00,197.35,247.35,167.6,206.0,16953625,25.162825,2195050,22898.65,22700.0
2026-03-24 15:15:00,206.45,215.0,160.3,162.0,1427660,0.0,981045,22958.4,22750.0
