datetime,open,high,low,close,volume,iv,oi,spot,strike
2025-08-29 09:15:00,800.0,800.0,760.0,760.0,450,7.73,3300,24531.8,24250.0
2025-08-29 09:30:00,800.0,800.0,760.0,800.0,0,8.48,4575,24510.85,24200.0
2025-08-29 09:45:00,800.0,800.0,786.75,795.0,225,8.82,4650,24491.9,24200.0
2025-08-29 10:00:00,795.0,795.0,773.2,773.2,0,8.42,4650,24470.85,24150.0
2025-08-29 10:15:00,773.2,784.0,773.2,784.0,75,7.87,4650,24509.35,24200.0
2025-08-29 10:30:00,784.0,784.0,738.65,738.65,0,6.27,3000,24550.05,24250.0
2025-08-29 10:45:00,738.65,827.7,738.65,738.65,0,7.21,3000,24525.15,24250.0
2025-08-29 11:00:00,738.65,738.65,738.65,738.65,0,5.96,3000,24556.45,24250.0
2025-08-29 11:15:00,738.65,738.65,738.65,738.65,0,6.0,3000,24556.4,24250.0
2025-08-29 11:30:00,738.65,738.65,738.65,738.65,0,5.51,3000,24566.55,24250.0
2025-08-29 11:45:00,738.65,738.65,738.65,738.65,0,6.54,3000,24546.25,24250.0
2025-08-29 12:00:00,738.65,738.65,738.65,738.65,0,6.14,3000,24553.25,24250.0
2025-08-29 12:15:00,738.65,738.65,738.65,738.65,0,7.16,3000,24526.5,24250.0
2025-08-29 12:30:00,738.65,805.0,738.65,738.65,75,6.74,3000,24538.95,24250.0
2025-08-29 12:45:00,738.65,805.0,738.65,801.0,75,8.1,4650,24524.85,24200.0
2025-08-29 13:00:00,801.0,801.0,784.0,784.0,75,8.3,4650,24496.6,24200.0
2025-08-29 13:15:00,784.0,793.85,784.0,793.8,150,7.9,4650,24520.3,24200.0
2025-08-29 13:30:00,793.8,793.8,793.8,793.8,0,8.45,4650,24504.65,24200.0
2025-08-29 13:45:00,793.8,793.8,771.25,771.25,75,8.21,4650,24483.75,24200.0
2025-08-29 14:00:00,771.25,771.25,771.25,771.25,0,7.3,4650,24513.6,24200.0
2025-08-29 14:15:00,771.25,806.05,738.65,806.05,0,9.46,4725,24474.0,24150.0
2025-08-29 14:30:00,806.05,806.05,806.05,806.05,0,9.59,4725,24452.45,24150.0
2025-08-29 14:45:00,806.05,806.05,746.7,746.7,75,7.24,5100,24487.1,24200.0
2025-08-29 15:00:00,780.2,814.9,780.2,793.95,150,8.42,3300,24406.75,24100.0
2025-08-29 15:15:00,798.5,806.35,780.2,780.2,300,8.58,1125,24433.65,24150.0
2025-09-01 09:15:00,778.45,781.8,770.45,773.95,1125,8.1,5550,24530.25,24250.0
2025-09-01 09:30:00,773.95,773.95,773.95,773.95,0,8.1,5550,24535.8,24250.0
2025-09-01 09:45:00,773.95,773.95,773.95,773.95,0,8.1,5550,24515.9,24200.0
2025-09-01 10:00:00,773.95,786.1,773.95,786.1,0,8.35,5775,24523.15,24200.0
2025-09-01 10:15:00,786.1,786.1,774.5,774.5,225,7.94,5850,24521.95,24200.0
2025-09-01 10:30:00,774.5,774.5,774.5,774.5,0,7.96,5850,24520.85,24200.0
2025-09-01 10:45:00,774.5,784.0,774.5,784.0,0,8.24,6000,24524.95,24200.0
2025-09-01 11:00:00,784.0,784.0,784.0,784.0,0,8.24,6000,24524.95,24200.0
2025-09-01 11:15:00,784.0,784.0,784.0,784.0,0,8.24,6000,24524.95,24200.0
2025-09-01 11:30:00,784.0,784.0,784.0,784.0,0,8.24,6000,24524.95,24200.0
2025-09-01 11:45:00,784.0,785.15,782.0,783.0,300,8.3,6075,24521.65,24200.0
2025-09-01 12:00:00,783.0,783.0,783.0,783.0,0,8.3,6075,24521.65,24200.0
2025-09-01 12:15:00,783.0,783.0,783.0,783.0,0,8.3,6075,24521.65,24200.0
2025-09-01 12:30:00,783.0,783.0,783.0,783.0,0,8.3,6075,24521.65,24200.0
2025-09-01 12:45:00,783.0,783.0,783.0,783.0,0,8.3,6075,24521.65,24200.0
2025-09-01 13:00:00,783.0,783.0,721.0,750.0,225,7.96,15600,24590.5,24300.0
2025-09-01 13:15:00,750.0,750.0,750.0,750.0,0,7.86,15600,24592.9,24300.0
2025-09-01 13:30:00,750.0,750.0,750.0,750.0,0,7.82,15600,24593.7,24300.0
2025-09-01 13:45:00,753.0,753.0,753.0,753.0,75,7.85,15450,24597.2,24300.0
2025-09-01 14:00:00,753.0,760.5,753.0,760.5,75,7.47,15375,24617.1,24300.0
2025-09-01 14:15:00,760.5,760.5,760.5,760.5,525,8.03,15375,24600.95,24300.0
2025-09-01 14:30:00,758.2,758.2,758.2,758.2,75,7.42,15375,24615.4,24300.0
2025-09-01 14:45:00,758.2,758.2,720.0,720.0,0,6.95,2550,24632.25,24350.0
2025-09-01 15:00:00,772.0,772.0,720.0,772.0,1800,7.68,15375,24624.45,24300.0
2025-09-01 15:15:00,772.0,772.0,720.0,768.05,0,7.57,15150,24624.3,24300.0
2025-09-02 09:15:00,714.05,714.05,714.0,714.0,75,7.1,28650,24676.0,24400.0
2025-09-02 09:30:00,714.0,724.0,714.0,724.0,225,7.09,27975,24688.75,24400.0
2025-09-02 09:45:00,724.0,760.0,724.0,757.5,525,7.23,27975,24724.45,24400.0
2025-09-02 10:00:00,757.5,757.5,757.5,757.5,0,7.23,27975,54096.9,53500.0
2025-09-02 10:15:00,757.5,768.15,757.5,768.15,0,7.76,26400,54091.1,53500.0
2025-09-02 10:30:00,768.15,771.55,751.6,751.6,225,7.12,26025,54111.85,53500.0
2025-09-02 10:45:00,751.6,751.6,751.6,751.6,0,7.12,26025,54118.8,53500.0
2025-09-02 11:00:00,751.6,751.6,751.6,751.6,0,7.12,26025,54104.55,53500.0
2025-09-02 11:15:00,751.6,764.8,751.6,761.3,525,7.52,25275,24721.9,24400.0
2025-09-02 11:30:00,761.3,761.3,761.3,761.3,0,7.48,25275,54073.4,53500.0
2025-09-02 11:45:00,761.3,761.3,761.3,761.3,0,7.48,25275,54019.5,53400.0
2025-09-02 12:00:00,761.3,767.95,761.3,767.95,0,7.79,23850,54016.95,53400.0
2025-09-02 12:15:00,767.95,767.95,767.95,767.95,0,7.92,23850,54037.15,53400.0
2025-09-02 12:30:00,767.95,767.95,767.95,767.95,0,7.92,23850,54046.55,53400.0
2025-09-02 12:45:00,767.95,767.95,767.95,767.95,0,7.92,23850,54041.25,53400.0
2025-09-02 13:00:00,767.95,768.45,765.0,765.0,225,7.63,23550,24724.85,24400.0
2025-09-02 13:15:00,765.0,765.0,740.0,740.0,1050,7.92,23700,24684.75,24400.0
2025-09-02 13:30:00,740.0,771.5,729.65,771.5,300,8.55,2475,24655.05,24350.0
2025-09-02 13:45:00,771.5,832.5,771.5,832.5,0,11.05,13725,24589.9,24300.0
2025-09-02 14:00:00,832.5,832.5,718.25,718.25,150,7.11,13350,53652.5,53100.0
2025-09-02 14:15:00,718.25,745.7,718.25,745.7,75,8.42,13425,53645.65,53000.0
2025-09-02 14:30:00,745.7,745.7,717.9,717.9,0,6.94,13500,24590.95,24300.0
2025-09-02 14:45:00,717.9,717.9,717.9,717.9,0,7.37,13500,53679.5,53100.0
2025-09-02 15:00:00,717.9,728.45,717.9,728.45,0,7.48,13500,24584.8,24300.0
2025-09-02 15:15:00,728.45,770.6,728.45,770.6,0,7.98,2850,24575.0,24250.0
2025-09-03 09:15:00,729.35,729.35,695.0,695.0,75,5.74,13650,24597.45,24300.0
2025-09-03 09:30:00,695.0,771.95,695.0,771.95,0,8.94,2850,24551.95,24250.0
2025-09-03 09:45:00,771.95,771.95,712.35,720.45,75,7.68,14100,24579.1,24300.0
2025-09-03 10:00:00,720.45,737.0,720.45,737.0,75,7.41,14100,24606.75,24300.0
2025-09-03 10:15:00,737.0,737.0,737.0,737.0,0,7.76,14100,24597.35,24300.0
2025-09-03 10:30:00,737.0,771.95,715.0,771.95,75,8.67,2850,24562.75,24250.0
2025-09-03 10:45:00,771.95,771.95,771.95,771.95,0,8.3,2850,24573.6,24250.0
2025-09-03 11:00:00,700.0,771.95,700.0,700.0,450,6.93,14250,24576.9,24300.0
2025-09-03 11:15:00,744.7,750.0,700.0,750.0,0,7.44,3375,24572.65,24250.0
2025-09-03 11:30:00,750.0,750.0,707.7,717.65,75,7.32,14325,24586.5,24300.0
2025-09-03 11:45:00,717.65,750.0,717.65,727.5,150,7.21,14325,24601.25,24300.0
2025-09-03 12:00:00,727.5,727.5,727.5,727.5,0,6.4,14325,53750.95,52600.0
2025-09-03 12:15:00,727.5,727.5,727.5,727.5,0,6.4,14325,53777.95,52600.0
2025-09-03 12:30:00,727.5,727.5,727.5,727.5,0,6.4,14325,53744.85,52600.0
2025-09-03 12:45:00,727.5,768.7,727.5,768.7,0,8.91,14325,24599.25,24300.0
2025-09-03 13:00:00,768.7,768.7,768.7,768.7,0,8.79,14325,24603.0,24300.0
2025-09-03 13:15:00,768.7,768.7,738.05,738.05,225,7.11,14325,24617.65,24300.0
2025-09-03 13:30:00,738.05,745.95,738.05,745.95,225,7.39,14550,53733.9,52600.0
2025-09-03 13:45:00,745.95,745.95,745.95,745.95,0,7.39,14550,53814.5,52600.0
2025-09-03 14:00:00,745.95,745.95,733.0,733.0,75,7.16,3525,24659.0,24350.0
2025-09-03 14:15:00,733.0,733.0,733.0,733.0,0,6.88,3525,24667.15,24350.0
2025-09-03 14:30:00,733.0,733.0,700.15,733.0,0,7.11,3525,24660.75,24350.0
2025-09-03 14:45:00,733.0,733.0,694.25,706.1,450,6.99,27375,24681.0,24400.0
2025-09-03 15:00:00,706.1,706.1,618.2,618.2,0,0.0,9600,24725.35,24450.0
2025-09-03 15:15:00,706.1,748.15,618.2,734.75,2625,6.93,27600,24713.6,24400.0
2025-09-04 09:15:00,699.0,731.1,697.45,715.4,3075,6.8,64350,24897.2,24600.0
2025-09-04 09:30:00,715.4,744.55,707.8,710.0,5250,7.0,62100,24885.85,24600.0
2025-09-04 09:45:00,710.0,731.95,710.0,727.25,3075,7.17,60900,24903.35,24600.0
2025-09-04 10:00:00,727.25,749.5,707.65,749.5,1200,8.64,6225,24835.7,24550.0
2025-09-04 10:15:00,749.5,749.5,749.5,749.5,0,8.27,6225,24846.55,24550.0
2025-09-04 10:30:00,749.5,749.5,712.85,735.95,2625,7.15,242400,24816.5,24500.0
2025-09-04 10:45:00,730.1,752.55,696.95,696.95,525,6.65,6300,24831.9,24550.0
2025-09-04 11:00:00,696.95,744.75,696.95,740.0,2925,7.35,244125,24815.5,24500.0
2025-09-04 11:15:00,736.8,747.85,726.45,741.2,24150,7.08,261975,24823.85,24500.0
2025-09-04 11:30:00,689.1,745.15,689.1,739.25,3525,7.3,267375,24816.15,24500.0
2025-09-04 11:45:00,739.25,739.25,728.5,735.95,2025,7.21,267300,24815.55,24500.0
2025-09-04 12:00:00,738.0,750.25,689.1,720.0,2175,6.88,267375,24806.1,24500.0
2025-09-04 12:15:00,725.0,831.3,708.1,831.3,6900,10.53,5925,24774.75,24450.0
2025-09-04 12:30:00,707.6,735.0,707.6,735.0,3600,7.04,249150,24819.35,24500.0
2025-09-04 12:45:00,689.1,747.5,689.1,717.1,4275,7.48,6225,24833.2,24550.0
2025-09-04 13:00:00,717.1,740.0,711.0,733.85,1200,7.11,246675,24815.85,24500.0
2025-09-04 13:15:00,711.0,741.25,711.0,741.25,75,7.48,246675,24814.95,24500.0
2025-09-04 13:30:00,741.25,741.25,712.85,717.8,1275,7.44,246975,24788.3,24500.0
2025-09-04 13:45:00,717.8,831.3,710.0,710.0,1200,7.5,247425,24777.0,24500.0
2025-09-04 14:00:00,710.0,831.3,710.0,831.3,375,10.78,5925,24765.5,24450.0
2025-09-04 14:15:00,831.3,831.3,712.8,783.6,0,8.95,25050,24723.2,24400.0
2025-09-04 14:30:00,712.8,712.8,712.8,712.8,0,6.03,5775,24771.3,24450.0
2025-09-04 14:45:00,712.8,722.6,712.8,722.6,75,7.44,5850,24744.45,24450.0
2025-09-04 15:00:00,722.6,733.6,701.25,733.6,150,7.07,25125,24718.5,24400.0
2025-09-04 15:15:00,733.6,733.6,703.0,711.2,300,7.16,5550,24739.8,24450.0
2025-09-05 09:15:00,698.7,725.0,670.0,701.65,4500,7.12,245250,24783.2,24500.0
2025-09-05 09:30:00,705.35,720.0,691.2,691.25,4800,6.9,245250,24778.85,24500.0
2025-09-05 09:45:00,691.25,708.05,691.25,700.0,1725,7.11,246000,24781.75,24500.0
2025-09-05 10:00:00,700.0,724.05,694.55,711.9,525,7.86,25725,24679.35,24400.0
2025-09-05 10:15:00,817.7,817.7,693.3,720.6,1500,6.74,26925,24721.75,24400.0
2025-09-05 10:30:00,721.0,721.0,707.95,712.05,1125,7.08,27825,24702.15,24400.0
2025-09-05 10:45:00,712.05,723.25,700.5,700.5,225,7.23,28200,24681.3,24400.0
2025-09-05 11:00:00,700.5,709.8,700.5,709.8,150,7.37,28200,24691.95,24400.0
2025-09-05 11:15:00,709.8,709.8,709.8,709.8,0,7.18,28200,24696.25,24400.0
2025-09-05 11:30:00,709.8,709.8,709.8,709.8,0,7.82,28200,24677.05,24400.0
2025-09-05 11:45:00,715.85,730.0,709.8,730.0,75,7.33,3225,24668.0,24350.0
2025-09-05 12:00:00,730.0,730.0,730.0,730.0,0,7.86,3225,24651.55,24350.0
2025-09-05 12:15:00,730.0,730.0,730.0,730.0,0,7.66,3225,24656.95,24350.0
2025-09-05 12:30:00,730.0,730.0,730.0,730.0,0,8.3,3225,24638.5,24350.0
2025-09-05 12:45:00,730.0,730.0,730.0,730.0,0,8.08,3225,24644.95,24350.0
2025-09-05 13:00:00,730.0,730.0,730.0,730.0,0,7.19,3225,24670.65,24350.0
2025-09-05 13:15:00,668.75,730.0,668.75,694.8,75,6.86,28350,24687.7,24400.0
2025-09-05 13:30:00,694.8,704.95,694.8,704.95,75,6.29,28425,24708.0,24400.0
2025-09-05 13:45:00,725.15,730.45,694.85,694.85,450,5.36,5475,24770.3,24450.0
2025-09-05 14:00:00,700.0,731.3,694.85,731.3,4875,8.02,5400,24745.35,24450.0
2025-09-05 14:15:00,731.3,731.3,731.3,731.3,0,7.77,5400,24755.0,24450.0
2025-09-05 14:30:00,731.3,743.5,709.4,709.4,75,7.79,5325,24727.3,24450.0
2025-09-05 14:45:00,709.4,709.4,709.4,709.4,0,7.06,5325,24748.45,24450.0
2025-09-05 15:00:00,709.4,709.4,709.4,709.4,0,7.52,5325,24735.55,24450.0
2025-09-05 15:15:00,709.4,715.0,709.4,711.95,150,7.35,5250,24743.95,24450.0
2025-09-08 09:15:00,721.7,721.7,683.85,696.95,7125,7.7,257250,24788.05,24500.0
2025-09-08 09:30:00,693.7,717.25,669.7,689.0,2175,7.64,6525,24829.05,24550.0
2025-09-08 09:45:00,689.0,722.0,684.0,712.0,3600,7.58,255450,24809.8,24500.0
2025-09-08 10:00:00,712.0,725.0,684.0,705.65,1200,7.63,254775,24800.45,24500.0
2025-09-08 10:15:00,702.0,712.0,696.95,696.95,2025,7.66,254550,24789.35,24500.0
2025-09-08 10:30:00,696.0,710.0,690.0,710.0,1500,7.75,254700,24802.0,24500.0
2025-09-08 10:45:00,708.55,711.95,690.05,690.05,1350,7.48,254700,24786.6,24500.0
2025-09-08 11:00:00,695.0,710.0,690.05,710.0,1050,7.58,254550,24806.8,24500.0
2025-09-08 11:15:00,710.0,719.45,705.0,719.45,900,7.57,254325,24818.6,24500.0
2025-09-08 11:30:00,720.0,727.9,651.0,651.0,1200,6.0,6525,24827.45,24550.0
2025-09-08 11:45:00,651.0,720.4,651.0,716.8,2175,7.61,253575,24815.25,24500.0
2025-09-08 12:00:00,716.8,723.95,651.0,651.0,1575,5.63,6525,24835.75,24550.0
2025-09-08 12:15:00,651.0,727.95,651.0,651.0,0,5.97,6525,24830.4,24550.0
2025-09-08 12:30:00,651.0,712.0,651.0,712.0,150,7.77,6450,24853.55,24550.0
2025-09-08 12:45:00,712.0,712.0,707.3,707.3,150,7.23,6375,24863.2,24550.0
2025-09-08 13:00:00,707.3,707.3,707.3,707.3,0,7.04,6375,24867.8,24550.0
2025-09-08 13:15:00,707.3,707.3,707.3,707.3,0,7.44,6375,24854.9,24550.0
2025-09-08 13:30:00,707.3,707.3,707.3,707.3,0,7.64,6375,24849.7,24550.0
2025-09-08 13:45:00,707.3,707.3,707.3,707.3,0,7.71,6375,24848.95,24550.0
2025-09-08 14:00:00,707.3,707.3,707.3,707.3,0,7.48,6375,24856.1,24550.0
2025-09-08 14:15:00,707.3,707.3,707.3,707.3,0,7.33,6375,24860.4,24550.0
2025-09-08 14:30:00,707.3,707.3,675.15,707.3,225,6.89,6375,24872.65,24550.0
2025-09-08 14:45:00,707.3,728.1,696.1,709.95,11925,7.66,256800,24807.25,24500.0
2025-09-08 15:00:00,700.0,740.5,690.0,740.5,1275,8.52,5100,24768.75,24450.0
2025-09-08 15:15:00,740.5,740.5,700.75,708.15,2550,8.08,256425,24791.2,24500.0
2025-09-09 09:15:00,662.0,707.0,662.0,707.0,75,7.96,6375,24850.25,24550.0
2025-09-09 09:30:00,707.0,707.0,707.0,707.0,0,7.82,6375,24854.75,24550.0
2025-09-09 09:45:00,707.0,707.0,707.0,707.0,0,8.05,6375,24847.25,24550.0
2025-09-09 10:00:00,707.0,718.05,707.0,718.05,75,7.69,254100,24824.1,24500.0
2025-09-09 10:15:00,714.55,722.8,707.0,707.0,1500,8.61,6375,24829.15,24550.0
2025-09-09 10:30:00,707.0,721.0,707.0,721.0,750,7.85,253800,24823.15,24500.0
2025-09-09 10:45:00,721.0,721.0,707.0,707.0,450,8.58,6375,24831.65,24550.0
2025-09-09 11:00:00,707.0,707.0,707.0,707.0,0,8.36,6375,24838.5,24550.0
2025-09-09 11:15:00,707.0,707.0,707.0,707.0,0,8.3,6375,24841.1,24550.0
2025-09-09 11:30:00,707.0,707.0,707.0,707.0,0,8.1,6375,24846.95,24550.0
2025-09-09 11:45:00,707.0,707.0,707.0,707.0,0,8.09,6375,24846.85,24550.0
2025-09-09 12:00:00,707.0,720.0,707.0,707.0,525,8.26,6375,24841.35,24550.0
2025-09-09 12:15:00,707.0,707.0,707.0,707.0,0,8.33,6375,24839.1,24550.0
2025-09-09 12:30:00,707.0,707.0,707.0,707.0,0,7.89,6375,24853.0,24550.0
2025-09-09 12:45:00,707.0,707.0,707.0,707.0,0,7.82,6375,24856.15,24550.0
2025-09-09 13:00:00,707.0,707.0,707.0,707.0,0,7.85,6375,24854.8,24550.0
2025-09-09 13:15:00,707.0,707.0,707.0,707.0,0,7.69,6375,24859.65,24550.0
2025-09-09 13:30:00,707.0,707.0,707.0,707.0,0,7.73,6375,24858.5,24550.0
2025-09-09 13:45:00,707.0,707.0,707.0,707.0,0,7.76,6375,24858.95,24550.0
2025-09-09 14:00:00,707.0,707.0,675.0,707.0,0,7.15,6375,24873.75,24550.0
2025-09-09 14:15:00,707.0,707.0,675.0,675.0,0,7.46,51525,24875.8,24600.0
2025-09-09 14:30:00,675.0,707.0,675.0,707.0,0,8.38,6375,24839.95,24550.0
2025-09-09 14:45:00,707.0,707.0,659.4,695.0,75,7.13,6375,24860.15,24550.0
2025-09-09 15:00:00,695.0,695.0,656.4,695.0,0,6.73,6375,24870.35,24550.0
2025-09-09 15:15:00,695.0,695.0,658.5,658.5,0,6.74,49725,24878.8,24600.0
2025-09-10 09:15:00,642.0,655.65,642.0,655.65,1275,6.22,80550,24990.65,24700.0
2025-09-10 09:30:00,655.65,683.0,655.65,683.0,2925,6.65,78975,25012.25,24700.0
2025-09-10 09:45:00,682.55,685.0,675.0,685.0,2700,7.19,77550,24999.95,24700.0
2025-09-10 10:00:00,685.0,685.95,678.15,679.55,975,6.79,77100,25005.45,24700.0
2025-09-10 10:15:00,679.55,686.0,660.0,660.0,1425,6.9,18225,25029.1,24750.0
2025-09-10 10:30:00,702.75,702.75,660.0,688.4,1800,7.36,76350,25001.35,24700.0
2025-09-10 10:45:00,688.4,689.8,682.0,689.8,1125,7.03,75825,25012.15,24700.0
2025-09-10 11:00:00,689.8,697.15,661.0,692.95,600,7.12,75450,25013.1,24700.0
2025-09-10 11:15:00,692.95,720.0,675.8,680.95,525,7.46,75375,24989.5,24700.0
2025-09-10 11:30:00,680.95,682.55,678.25,682.55,375,7.56,75300,24988.9,24700.0
2025-09-10 11:45:00,682.55,682.55,671.0,678.75,375,7.79,75300,24976.1,24700.0
2025-09-10 12:00:00,670.0,720.0,670.0,670.0,75,6.94,75225,24990.15,24700.0
2025-09-10 12:15:00,670.0,670.0,670.0,670.0,0,6.75,75225,24994.65,24700.0
2025-09-10 12:30:00,670.0,676.9,670.0,676.9,150,7.46,75225,24984.2,24700.0
2025-09-10 12:45:00,676.9,720.0,676.9,678.1,75,7.84,75150,24976.2,24700.0
2025-09-10 13:00:00,720.0,720.0,670.0,720.0,0,8.44,8400,24959.6,24650.0
2025-09-10 13:15:00,720.0,720.0,720.0,720.0,0,8.19,8400,24967.0,24650.0
2025-09-10 13:30:00,720.0,720.0,720.0,720.0,0,8.29,8400,24964.1,24650.0
2025-09-10 13:45:00,720.0,720.0,720.0,720.0,0,8.44,8400,24958.65,24650.0
2025-09-10 14:00:00,720.0,720.0,720.0,720.0,0,8.34,8400,24962.85,24650.0
2025-09-10 14:15:00,720.0,720.0,720.0,720.0,0,8.88,8400,24945.1,24650.0
2025-09-10 14:30:00,693.25,720.95,692.75,720.95,675,8.11,45750,24918.4,24600.0
2025-09-10 14:45:00,694.1,694.1,694.1,694.1,0,8.03,8400,24940.55,24650.0
2025-09-10 15:00:00,694.1,694.1,665.0,670.1,600,7.42,74550,24978.6,24700.0
2025-09-10 15:15:00,666.25,675.0,666.25,675.0,825,7.61,74325,24977.55,24700.0
2025-09-11 09:15:00,714.1,714.1,677.7,677.7,1500,7.73,74325,24985.45,24700.0
2025-09-11 09:30:00,679.0,679.0,669.0,676.2,1725,7.91,74475,24978.45,24700.0
2025-09-11 09:45:00,676.2,708.85,673.95,674.4,300,7.75,74475,24980.45,24700.0
2025-09-11 10:00:00,674.4,708.85,674.4,708.85,0,8.06,7875,24964.5,24650.0
2025-09-11 10:15:00,708.85,708.85,664.35,669.95,150,7.61,74325,24979.75,24700.0
2025-09-11 10:30:00,669.95,669.95,669.95,669.95,0,7.56,74325,24982.4,24700.0
