datetime,open,high,low,close,volume,iv,oi,spot,strike
2026-04-27 09:15:00,242.05,242.05,167.0,174.6,650845,18.566403,707005,24063.3,23900.0
2026-04-27 10:15:00,191.25,197.0,168.0,174.1,350090,18.397048,701740,24056.9,23900.0
2026-04-27 11:15:00,175.0,200.15,166.05,187.0,292240,18.921806,734630,24040.5,23900.0
2026-04-27 12:15:00,186.85,196.55,170.55,179.45,269360,18.633082,215410,24099.75,23950.0
2026-04-27 13:15:00,178.45,193.0,170.0,172.35,190320,18.76005,219115,24122.2,23950.0
2026-04-27 14:15:00,173.05,193.55,167.1,169.3,167700,17.823486,223860,24094.3,23950.0
2026-04-27 15:15:00,169.3,175.75,166.7,166.7,70590,18.073009,218790,24110.2,23950.0
2026-04-28 09:15:00,178.0,186.8,141.4,154.95,2028845,17.571883,2873715,24148.3,24000.0
2026-04-28 10:15:00,155.85,165.6,138.85,150.3,1945450,17.245545,3000010,24148.0,24000.0
2026-04-28 11:15:00,151.45,167.75,141.7,154.0,1384500,17.647626,1066975,24048.25,23900.0
2026-04-28 12:15:00,154.5,165.75,139.15,146.5,654485,17.683448,254020,24017.6,23850.0
2026-04-28 13:15:00,146.95,168.0,133.1,156.0,673075,17.44995,259350,23981.95,23850.0
2026-04-28 14:15:00,156.0,160.95,126.6,133.45,1094860,16.895878,1623115,23972.45,23800.0
2026-04-28 15:15:00,133.9,152.1,132.4,140.15,782340,16.717056,278785,23995.7,23850.0
2026-04-29 09:15:00,181.0,181.0,104.75,121.55,13186355,15.411445,7516730,24233.8,24100.0
2026-04-29 10:15:00,121.4,133.45,112.5,121.45,10258950,15.59643,3506165,24289.9,24150.0
2026-04-29 11:15:00,121.1,126.8,105.3,114.85,5424900,15.179918,3382990,24293.15,24150.0
2026-04-29 12:15:00,114.45,125.0,103.4,109.3,4494230,15.516569,3447535,24319.7,24150.0
2026-04-29 13:15:00,108.65,131.55,103.6,112.2,11003330,15.723299,2154750,24214.6,24050.0
2026-04-29 14:15:00,113.75,133.2,109.45,110.95,7131605,15.850289,6550440,24170.15,24000.0
2026-04-29 15:15:00,110.85,122.65,107.1,119.6,6913595,16.420147,5430165,24163.6,24000.0
2026-04-30 09:15:00,111.0,142.5,103.3,140.75,18080465,18.382157,2401490,23828.6,23700.0
2026-04-30 10:15:00,141.6,148.95,114.6,130.3,6441630,18.2379,910520,23799.9,23650.0
2026-04-30 11:15:00,132.25,143.5,109.4,118.15,6328660,17.095664,1443975,23899.75,23750.0
2026-04-30 12:15:00,117.75,131.75,104.45,113.7,7230925,16.716911,4977830,23950.15,23800.0
2026-04-30 13:15:00,114.05,126.55,101.3,107.75,10920975,16.906238,2639650,24022.85,23850.0
2026-04-30 14:15:00,124.0,129.7,96.1,107.45,12222015,15.920284,2012530,23991.3,23850.0
2026-04-30 15:15:00,107.75,111.0,91.05,105.0,2647125,15.749998,2997670,24043.7,23900.0
2026-05-04 09:15:00,134.0,134.0,40.7,67.9,52743275,20.43398,3509025,24175.2,24050.0
2026-05-04 10:15:00,67.0,70.75,41.7,54.1,47923785,18.226693,8282365,24227.25,24100.0
2026-05-04 11:15:00,53.7,63.65,38.85,53.45,46094035,20.768416,3303820,24117.0,23950.0
2026-05-04 12:15:00,53.4,71.45,42.35,47.55,53274065,19.412765,4735185,24109.1,23950.0
2026-05-04 13:15:00,47.7,65.15,39.15,46.25,64678120,19.128553,4650620,24103.75,23950.0
2026-05-04 14:15:00,45.75,57.65,29.2,32.9,54816905,17.546285,3505905,24123.25,23950.0
2026-05-04 15:15:00,44.4,44.65,29.5,30.55,12904580,17.08645,3011450,24123.8,23950.0
2026-05-05 09:15:00,18.5,31.4,6.75,12.0,188393205,16.790486,13777920,23986.0,23850.0
2026-05-05 10:15:00,6.2,14.3,4.35,7.15,182316745,15.159807,19122610,23939.0,23800.0
2026-05-05 11:15:00,7.0,9.05,2.7,4.9,169861900,14.929208,22661470,23946.45,23800.0
2026-05-05 12:15:00,5.0,5.6,1.95,2.65,217792055,15.182235,26977470,24068.8,23900.0
2026-05-05 13:15:00,2.65,3.6,0.55,0.55,227292390,12.190604,11842740,24016.8,23850.0
2026-05-05 14:15:00,0.6,1.4,0.05,0.1,116020580,9.184018,15890615,24041.65,23900.0
2026-05-05 15:15:00,0.1,0.1,0.05,0.05,8344245,9.296172,11762855,24052.15,23900.0
